URL,STATUS,UPLOADED,DATETIME,FILE_NAMES,HASHES
https://divulgacion.tse.gob.sv/dashboard-jrv-7001-4.html,not_found,False,2024-03-07T19:23:30.438+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7002-4.html,not_found,False,2024-03-07T19:23:30.902+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7003-4.html,not_found,False,2024-03-07T19:23:31.347+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7004-4.html,not_found,False,2024-03-07T19:23:31.798+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7005-4.html,not_found,False,2024-03-07T19:23:32.255+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7006-4.html,not_found,False,2024-03-07T19:23:32.701+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7007-4.html,not_found,False,2024-03-07T19:23:33.103+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7008-4.html,not_found,False,2024-03-07T19:23:33.507+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7009-4.html,not_found,False,2024-03-07T19:23:33.893+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7010-4.html,not_found,False,2024-03-07T19:23:34.268+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7011-4.html,not_found,False,2024-03-07T19:23:34.684+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7012-4.html,not_found,False,2024-03-07T19:23:35.267+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7013-4.html,not_found,False,2024-03-07T19:23:35.671+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7014-4.html,not_found,False,2024-03-07T19:23:36.256+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7015-4.html,not_found,False,2024-03-07T19:23:36.718+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7016-4.html,not_found,False,2024-03-07T19:23:37.091+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7017-4.html,not_found,False,2024-03-07T19:23:37.489+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7018-4.html,not_found,False,2024-03-07T19:23:37.902+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7019-4.html,not_found,False,2024-03-07T19:23:38.337+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7020-4.html,not_found,False,2024-03-07T19:23:38.796+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7021-4.html,not_found,False,2024-03-07T19:23:39.245+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7022-4.html,not_found,False,2024-03-07T19:23:39.788+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7023-4.html,not_found,False,2024-03-07T19:23:40.323+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7024-4.html,not_found,False,2024-03-07T19:23:40.808+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7025-4.html,not_found,False,2024-03-07T19:23:41.275+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7026-4.html,not_found,False,2024-03-07T19:23:41.756+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7027-4.html,not_found,False,2024-03-07T19:23:42.323+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7028-4.html,not_found,False,2024-03-07T19:23:42.785+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7029-4.html,not_found,False,2024-03-07T19:23:43.216+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7030-4.html,not_found,False,2024-03-07T19:23:43.708+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7031-4.html,not_found,False,2024-03-07T19:23:44.188+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7032-4.html,not_found,False,2024-03-07T19:23:44.631+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7033-4.html,not_found,False,2024-03-07T19:23:45.129+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7034-4.html,not_found,False,2024-03-07T19:23:45.627+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7035-4.html,not_found,False,2024-03-07T19:23:46.258+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7036-4.html,not_found,False,2024-03-07T19:23:46.785+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7037-4.html,not_found,False,2024-03-07T19:23:47.217+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7038-4.html,not_found,False,2024-03-07T19:23:47.632+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7039-4.html,not_found,False,2024-03-07T19:23:48.107+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7040-4.html,not_found,False,2024-03-07T19:23:48.507+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7041-4.html,not_found,False,2024-03-07T19:23:48.897+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7042-4.html,not_found,False,2024-03-07T19:23:49.282+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7043-4.html,not_found,False,2024-03-07T19:23:49.702+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7044-4.html,not_found,False,2024-03-07T19:23:50.129+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7045-4.html,not_found,False,2024-03-07T19:23:50.551+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7046-4.html,not_found,False,2024-03-07T19:23:50.988+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7047-4.html,not_found,False,2024-03-07T19:23:51.418+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7048-4.html,not_found,False,2024-03-07T19:23:51.855+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7049-4.html,not_found,False,2024-03-07T19:23:52.245+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7050-4.html,not_found,False,2024-03-07T19:23:52.679+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7051-4.html,not_found,False,2024-03-07T19:23:53.111+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7052-4.html,not_found,False,2024-03-07T19:23:53.604+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7053-4.html,not_found,False,2024-03-07T19:23:54.059+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7054-4.html,not_found,False,2024-03-07T19:23:54.462+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7055-4.html,not_found,False,2024-03-07T19:23:54.860+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7056-4.html,not_found,False,2024-03-07T19:23:55.326+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7057-4.html,not_found,False,2024-03-07T19:23:55.743+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7058-4.html,not_found,False,2024-03-07T19:23:56.135+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7059-4.html,not_found,False,2024-03-07T19:23:56.540+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7060-4.html,not_found,False,2024-03-07T19:23:56.936+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7061-4.html,not_found,False,2024-03-07T19:23:57.383+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7062-4.html,not_found,False,2024-03-07T19:23:57.837+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7063-4.html,not_found,False,2024-03-07T19:23:58.254+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7064-4.html,not_found,False,2024-03-07T19:23:58.692+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7065-4.html,not_found,False,2024-03-07T19:23:59.112+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7066-4.html,not_found,False,2024-03-07T19:23:59.570+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7067-4.html,not_found,False,2024-03-07T19:23:59.977+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7068-4.html,not_found,False,2024-03-07T19:24:00.757+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7069-4.html,not_found,False,2024-03-07T19:24:01.189+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7070-4.html,not_found,False,2024-03-07T19:24:01.630+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7071-4.html,not_found,False,2024-03-07T19:24:02.049+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7072-4.html,not_found,False,2024-03-07T19:24:02.433+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7073-4.html,not_found,False,2024-03-07T19:24:02.824+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7074-4.html,not_found,False,2024-03-07T19:24:03.263+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7075-4.html,not_found,False,2024-03-07T19:24:03.729+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7076-4.html,not_found,False,2024-03-07T19:24:04.156+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7077-4.html,not_found,False,2024-03-07T19:24:04.599+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7078-4.html,not_found,False,2024-03-07T19:24:05.051+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7079-4.html,not_found,False,2024-03-07T19:24:05.480+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7080-4.html,not_found,False,2024-03-07T19:24:05.920+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7081-4.html,not_found,False,2024-03-07T19:24:06.331+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7082-4.html,not_found,False,2024-03-07T19:24:06.723+00:00,,
https://divulgacion.tse.gob.sv/dashboard-jrv-7083-4.html,not_found,False,2024-03-07T19:24:07.108+00:00,,
