URL,STATUS,UPLOADED,DATETIME,FILE_NAMES,HASHES
https://preliminar.tse.gob.sv/dashboard-jrv-1-4.html,not_found,False,2024-03-04T07:54:32.405+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-2-4.html,not_found,False,2024-03-04T07:54:34.191+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-3-4.html,not_found,False,2024-03-04T07:54:32.404+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-4-4.html,not_found,False,2024-03-04T07:54:34.207+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-5-4.html,not_found,False,2024-03-04T07:54:32.404+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-6-4.html,downloaded,False,2024-03-04T07:54:34.192+00:00,b3140a0f1df26b10c3694eac5fade325da8a1b443a65b6dc545031a78ab36844.jpeg,b3140a0f1df26b10c3694eac5fade325da8a1b443a65b6dc545031a78ab36844
https://preliminar.tse.gob.sv/dashboard-jrv-7-4.html,not_found,False,2024-03-04T07:54:32.405+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-8-4.html,downloaded,False,2024-03-04T07:54:34.125+00:00,7f2ad7168e7a665b22264782bb8e4884a88160cd27944744bdb79502eef7adf1.jpeg,7f2ad7168e7a665b22264782bb8e4884a88160cd27944744bdb79502eef7adf1
https://preliminar.tse.gob.sv/dashboard-jrv-9-4.html,not_found,False,2024-03-04T07:54:32.407+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-10-4.html,downloaded,False,2024-03-04T07:54:34.116+00:00,d8cccf3d5da2110a0bd718cf33ee12c58b950d7c9b71a0e0b4eea4dd336f8aa0.jpeg,d8cccf3d5da2110a0bd718cf33ee12c58b950d7c9b71a0e0b4eea4dd336f8aa0
https://preliminar.tse.gob.sv/dashboard-jrv-1-2.html,not_found,False,2024-03-04T07:54:32.404+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-2-2.html,not_found,False,2024-03-04T07:54:34.112+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-3-2.html,not_found,False,2024-03-04T07:54:32.405+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-4-2.html,not_found,False,2024-03-04T07:54:34.207+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-5-2.html,not_found,False,2024-03-04T07:54:32.419+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-6-2.html,downloaded,False,2024-03-04T07:54:34.190+00:00,157e4d4cb985bf2450ddf71328cb54104087fd6a2501f824a5bb671a655633fd.jpeg b190a837168cf0d5c16a0fc69c60001b37a89210c5e6fdb68c431d1a4f4212a1.jpeg 1a0dc543786a57c33b9c4a6833fd9df77acc0d8acbdb82e908f187d31aeccd92.jpeg 2ec279bedfea4d5f4f62ca8aa0de9c20569992fcf71176ee4850df63dcdb5aae.jpeg,157e4d4cb985bf2450ddf71328cb54104087fd6a2501f824a5bb671a655633fd b190a837168cf0d5c16a0fc69c60001b37a89210c5e6fdb68c431d1a4f4212a1 1a0dc543786a57c33b9c4a6833fd9df77acc0d8acbdb82e908f187d31aeccd92 2ec279bedfea4d5f4f62ca8aa0de9c20569992fcf71176ee4850df63dcdb5aae
https://preliminar.tse.gob.sv/dashboard-jrv-7-2.html,not_found,False,2024-03-04T07:54:32.407+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-8-2.html,downloaded,False,2024-03-04T07:54:34.193+00:00,15ea2b088935e4fb1a1067e812fc970a3eea9e89954244ae1b73208e1cfc5514.jpeg 5e4b890a4b0663f13ca21f00e604ff098199e4e8068038f277f8bfdb4cc130c7.jpeg 09c4a93a3fc7e78b59e7b40c7a157a331b1a3c0555e73c50d46b1d0f664ea028.jpeg c6a9d2ad9380a89b70b2742917fc7508f3d13583e326f6eccdd6052da7694a6d.jpeg,15ea2b088935e4fb1a1067e812fc970a3eea9e89954244ae1b73208e1cfc5514 5e4b890a4b0663f13ca21f00e604ff098199e4e8068038f277f8bfdb4cc130c7 09c4a93a3fc7e78b59e7b40c7a157a331b1a3c0555e73c50d46b1d0f664ea028 c6a9d2ad9380a89b70b2742917fc7508f3d13583e326f6eccdd6052da7694a6d
https://preliminar.tse.gob.sv/dashboard-jrv-9-2.html,not_found,False,2024-03-04T07:54:32.418+00:00,,
https://preliminar.tse.gob.sv/dashboard-jrv-10-2.html,downloaded,False,2024-03-04T07:54:34.125+00:00,805b2562dac044a7a1686c7f20e968b95b02ce599e86f9c0ae8ac44f6905c613.jpeg 5c5cd959e7f988be4683fa366805255686f1514428c3e14eda654917a53d1982.jpeg 0db93ca4a246c689d600a7cf097725e6c2698b240d2848493e6f7a7ddd04cdab.jpeg cda9f9e351366cd91f8c8042538f4581ad843c294dcef1d25d33d17e12ca2960.jpeg,805b2562dac044a7a1686c7f20e968b95b02ce599e86f9c0ae8ac44f6905c613 5c5cd959e7f988be4683fa366805255686f1514428c3e14eda654917a53d1982 0db93ca4a246c689d600a7cf097725e6c2698b240d2848493e6f7a7ddd04cdab cda9f9e351366cd91f8c8042538f4581ad843c294dcef1d25d33d17e12ca2960
